time,Precipitation (mm),Wind Direction (°),Wind Speed (km/h),Pressure (hPa),Avg Temp (°F),Min Temp (°F),Max Temp (°F)
2017-03-31,0.0,80.0,6.7,1007.7,52.16,46.04,60.08
2017-12-01,0.0,87.0,5.0,1021.8,49.1,39.92,60.08
2017-12-02,0.0,94.0,5.2,1023.7,41.36,30.02,53.06
2017-12-03,0.0,101.0,3.8,1022.3,46.58,35.96,60.98
2017-12-04,0.0,108.0,4.0,1027.5,43.52,32.0,55.04
2017-12-05,3.8,115.0,12.8,1018.9,51.26,39.92,62.06
2017-12-06,0.0,122.0,7.9,1016.7,47.12,41.0,55.94
2017-12-07,0.0,129.0,4.3,1018.4,42.8,37.04,48.02
2017-12-08,0.0,136.0,5.2,1017.3,38.3,35.06,42.08
2017-12-09,0.0,143.0,3.2,1011.5,33.8,33.08,35.06
2017-12-10,0.0,150.0,7.6,1016.4,35.78,30.02,41.0
2017-12-11,0.0,157.0,8.3,1015.7,38.48,28.04,51.08
2017-12-12,0.0,164.0,12.8,1004.3,38.3,26.96,48.92
2017-12-13,0.0,171.0,12.4,1008.1,30.56,24.08,37.04
2017-12-14,0.0,178.0,12.1,1008.5,38.3,30.92,46.04
2017-12-15,0.0,185.0,3.9,1016.5,29.84,26.06,32.0
2017-12-16,0.0,192.0,13.6,1019.9,37.58,26.06,51.08
2017-12-17,0.0,199.1578947368421,2.1,1022.6,41.36,30.92,51.08
2017-12-18,0.0,206.31578947368422,8.2,1017.7,49.46,33.98,62.06
2017-12-19,0.0,213.4736842105263,6.8,1013.9,54.68,41.0,62.96
2017-12-20,0.0,220.6315789473684,4.4,1014.0,52.16,39.92,60.98
2017-12-21,0.0,227.78947368421052,5.0,1021.7,38.12,28.94,46.94
2017-12-22,0.0,234.94736842105263,5.9,1020.9,44.24,32.0,53.96
2017-12-23,0.0,242.10526315789474,15.8,1011.5,56.12,48.92,62.96
2017-12-24,0.0,249.26315789473685,7.0,1018.2,40.28,35.96,46.94
2017-12-25,0.0,256.42105263157896,9.1,1019.6,34.7,30.92,41.0
2017-12-26,0.0,263.57894736842104,5.3,1030.3,32.0,28.04,37.94
2017-12-27,0.0,270.7368421052632,8.5,1031.5,29.66,21.02,37.04
2017-12-28,0.0,277.89473684210526,5.6,1035.7,19.22,14.0,24.98
2017-12-29,0.0,285.0526315789474,7.2,1026.2,25.88,15.08,37.94
2017-12-30,0.0,292.2105263157895,5.1,1018.5,27.14,21.92,35.96
2017-12-31,0.0,299.36842105263156,8.5,1027.3,21.02,15.98,24.98
2018-01-01,0.0,306.5263157894737,8.8,1031.9,19.4,14.0,26.96
2018-01-02,0.0,313.6842105263158,5.3,1032.9,18.68,8.06,30.02
2018-01-03,0.0,320.8421052631579,3.2,1022.4,22.64,6.08,33.98
2018-01-04,0.0,328.0,15.5,1009.3,25.16,17.06,30.02
2018-01-05,0.0,293.0,12.0,1020.5,17.6,14.0,23.0
2018-01-06,0.0,258.0,9.3,1030.7,15.62,12.02,21.02
2018-01-07,0.0,223.0,9.5,1034.8,16.52,3.02,28.04
2018-01-08,0.0,188.0,13.9,1023.1,29.84,19.94,39.02
2018-01-09,0.0,185.25,6.6,1023.4,42.98,33.98,51.98
2018-01-10,0.0,182.5,3.0,1029.3,40.82,30.92,46.94
2018-01-11,4.2,179.75,1.4,1025.1,47.3,42.08,55.04
2018-01-12,2.8,177.0,14.4,1019.8,63.68,50.0,69.98
2018-01-13,1.4,320.0,16.1,1014.5,39.92,24.08,60.08
2018-01-14,0.0,305.44444444444446,8.2,1035.7,22.46,17.06,28.94
2018-01-15,0.0,290.8888888888889,2.4,1033.8,23.36,12.02,33.98
2018-01-16,0.0,276.3333333333333,2.6,1029.1,32.72,23.0,42.98
2018-01-17,0.0,261.77777777777777,8.1,1026.2,30.02,24.08,35.06
2018-01-18,0.0,247.22222222222223,9.6,1020.7,31.64,19.94,46.04
2018-01-19,0.0,232.66666666666669,10.9,1018.4,44.6,30.02,57.02
2018-01-20,0.0,218.11111111111111,10.1,1016.6,51.98,37.94,64.04
2018-01-21,0.0,203.55555555555554,6.6,1020.6,54.32,37.94,66.92
2018-01-22,0.0,189.0,14.8,1017.9,57.38,48.02,64.94
2018-01-23,8.4,189.8,8.5,1006.9,55.76,46.94,68.0
2018-01-24,0.0,190.6,10.2,1017.8,45.14,39.02,50.0
2018-01-25,0.0,191.4,6.3,1030.1,39.74,33.08,46.94
2018-01-26,0.0,192.2,7.8,1036.1,39.02,24.98,53.06
2018-01-27,0.0,193.0,18.2,1030.3,50.54,39.02,62.06
2018-01-28,0.0,129.0,13.4,1024.55,52.34,48.02,57.02
2018-01-29,0.0,216.5,10.1,1018.8,43.34,35.96,46.94
2018-01-30,0.0,304.0,15.0,1021.2,32.0,24.08,39.02
2018-01-31,0.0,250.0,13.1,1023.7,32.0,21.02,42.08
2018-02-01,0.0,196.0,14.1,1014.5,45.14,35.96,53.96
2018-02-02,0.0,196.0,11.8,1022.1,32.9,19.94,46.04
2018-02-03,0.0,196.0,10.2,1030.3,26.78,12.92,37.94
2018-02-04,16.5,196.0,8.8,1024.55,33.44,30.92,33.98
2018-02-05,0.0,196.0,7.5,1018.8,37.04,28.94,42.98
2018-02-06,0.0,196.0,6.6,1026.8,37.04,28.04,50.0
2018-02-07,0.0,196.0,4.2,1022.1,35.6,33.08,44.06
2018-02-08,0.0,196.0,8.6,1028.1,35.96,28.94,42.98
2018-02-09,0.0,196.0,6.8,1030.4,38.48,28.04,51.98
2018-02-10,0.0,196.0,6.3,1021.95,43.7,35.96,50.0
2018-02-11,0.0,196.0,11.0,1013.5,57.56,50.0,68.0
2018-02-12,0.0,196.0,9.7,1026.7,51.8,39.02,64.04
2018-02-13,0.0,196.0,4.3,1039.4,35.78,30.92,37.94
2018-02-14,0.0,196.0,10.0,1026.5,44.6,33.08,57.92
2018-02-15,0.15,196.0,21.3,1012.7,63.32,51.98,75.02
2018-02-16,0.3,270.0,14.4,1009.8,62.06,46.04,69.08
2018-02-17,0.7333333333333334,240.33333333333334,6.0,1023.6,36.32,33.08,44.06
2018-02-18,1.1666666666666667,210.66666666666666,6.2,1025.6,41.36,32.0,53.96
2018-02-19,1.6,181.0,12.5,1029.4,46.58,41.0,53.96
2018-02-20,0.0,201.0,19.0,1027.3,61.7,48.02,75.92
2018-02-21,0.0,195.0,17.7,1026.9,69.44,59.0,82.04
2018-02-22,0.8,48.0,14.4,1030.3,56.48,46.04,66.92
2018-02-23,0.0,71.33333333333333,8.2,1025.2,46.4,42.98,51.08
2018-02-24,0.0,94.66666666666666,9.2,1020.1,51.98,48.02,57.02
2018-02-25,0.0,118.0,4.3,1015.4,53.06,48.92,59.0
2018-02-26,0.0,141.33333333333331,3.3,1021.8,52.88,39.92,59.0
2018-02-27,0.0,164.66666666666666,8.6,1028.1,46.4,30.92,60.08
2018-02-28,0.0,188.0,14.3,1017.7,51.26,44.96,60.08
2018-03-01,0.0,237.66666666666666,6.3,1007.0,51.8,48.92,55.94
2018-03-02,0.0,287.3333333333333,24.2,1009.6,45.5,41.0,53.96
2018-03-03,0.0,337.0,19.4,1020.4,44.78,37.04,53.96
2018-03-04,0.0,340.0,13.4,1023.1,44.24,33.08,53.96
2018-03-05,0.0,299.25,8.2,1020.1,41.36,32.0,51.08
2018-03-06,0.0,258.5,4.5,1014.6,37.04,30.02,44.96
2018-03-07,0.0,217.75,10.5,1007.3,42.8,37.04,55.04
2018-03-08,0.0,177.0,9.9,1011.0,38.12,30.92,44.96
2018-03-09,0.0,136.25,9.3,1013.7,37.76,30.92,46.04
2018-03-10,0.0,95.5,3.5,1016.5,35.96,26.96,48.02
2018-03-11,0.0,54.75,5.0,1018.5,39.56,33.08,48.02
2018-03-12,0.0,14.0,11.1,1014.9,38.48,33.08,44.06
2018-03-13,0.0,16.625,13.5,1011.3,40.1,35.06,46.94
2018-03-14,0.0,19.25,11.3,1011.4,35.78,30.02,42.08
2018-03-15,0.0,21.875,13.7,1007.2,44.96,30.02,57.92
2018-03-16,0.0,24.5,12.6,1012.2,46.04,41.0,51.98
2018-03-17,0.8,27.125,4.7,1013.5,40.1,33.08,48.02
2018-03-18,0.0,29.75,5.5,1013.0,49.46,39.92,62.06
2018-03-19,0.0,32.375,6.7,1011.0,47.12,37.04,55.94
2018-03-20,18.0,35.0,21.1,1012.7333333333333,38.12,32.0,48.92
2018-03-21,9.0,56.1,8.1,1014.4666666666667,33.62,30.92,39.02
2018-03-22,0.0,77.2,13.8,1016.2,41.54,35.96,48.92
2018-03-23,0.0,98.30000000000001,10.5,1020.7,43.34,35.96,51.08
2018-03-24,0.0,119.4,6.0,1021.5,41.54,30.92,51.08
2018-03-25,0.0,140.5,13.3,1025.3,39.74,30.02,48.92
2018-03-26,0.0,161.60000000000002,8.7,1035.9,41.72,30.92,51.98
2018-03-27,0.0,182.70000000000002,6.8,1031.0,37.22,32.0,41.0
2018-03-28,0.0,203.8,5.9,1017.3,48.02,39.02,57.02
2018-03-29,0.0,224.9,12.7,1013.8499999999999,62.78,46.94,80.96
2018-03-30,0.0,246.0,19.4,1010.4,64.94,48.02,73.04
2018-03-31,0.0,224.9,11.7,1023.2,52.16,37.94,64.04
2018-12-01,1.05,203.8,5.0,1014.75,40.82,37.94,42.08
2018-12-02,2.1,182.7,7.7,1006.3,49.64,41.0,59.0
2018-12-03,0.0,161.6,11.4,1007.3,54.86,48.02,62.96
2018-12-04,0.0,140.5,6.5,1016.1,43.52,37.94,48.02
2018-12-05,0.0,119.39999999999999,1.2,1019.2,35.78,33.08,37.94
2018-12-06,0.0,98.29999999999998,7.3,1025.1,36.86,28.94,44.06
2018-12-07,0.0,77.19999999999999,5.7,1028.4,39.74,32.0,48.02
2018-12-08,0.0,56.099999999999994,3.8,1032.9,32.54,24.98,41.0
2018-12-09,0.0,35.0,11.1,1027.8,30.38,28.94,32.0
2018-12-10,0.0,34.714285714285715,4.4,1020.3,30.38,24.08,37.04
2018-12-11,0.0,34.42857142857143,6.3,1019.9,30.38,19.04,44.06
2018-12-12,0.0,34.142857142857146,5.1,1020.7,35.24,26.96,44.96
2018-12-13,0.0,33.857142857142854,2.6,1024.6,37.76,30.02,46.04
2018-12-14,13.6,33.57142857142857,4.2,1027.0,37.04,32.0,42.08
2018-12-15,32.7,33.285714285714285,8.7,1019.2,50.0,41.0,55.94
2018-12-16,16.35,33.0,8.4,1011.4,48.74,44.96,51.98
2018-12-17,0.0,32.714285714285715,8.6,1012.3,48.56,35.96,60.98
2018-12-18,0.0,32.42857142857143,5.9,1019.5,42.8,33.08,51.08
2018-12-19,0.0,32.142857142857146,6.6,1020.2,37.94,26.06,51.08
2018-12-20,28.9,31.857142857142858,9.2,1011.8,39.74,30.92,44.06
2018-12-21,14.45,31.571428571428573,13.0,1009.95,54.5,46.04,64.94
2018-12-22,0.0,31.285714285714285,11.1,1008.1,47.48,41.0,51.98
2018-12-23,0.0,31.0,3.9,1019.5,41.36,30.02,50.0
2018-12-24,0.0,30.714285714285715,6.4,1021.1,42.8,35.96,48.92
2018-12-25,0.0,30.42857142857143,2.0,1027.2,35.42,30.02,42.08
2018-12-26,0.0,30.142857142857142,3.1,1032.9,35.78,24.98,48.92
2018-12-27,0.0,29.857142857142858,1.7,1032.8,37.94,28.04,48.92
2018-12-28,26.2,29.571428571428573,6.4,1017.1,47.12,41.0,53.96
2018-12-29,0.0,29.285714285714285,10.2,1018.4,54.5,39.92,64.04
2018-12-30,0.0,29.0,1.3,1022.7,41.72,37.04,50.0
2018-12-31,0.0,28.714285714285715,1.6,1018.75,41.36,35.06,50.0
2019-01-01,0.0,28.42857142857143,14.0,1014.8,59.0,48.02,64.94
2019-01-02,0.0,28.142857142857142,4.6,1022.9,45.14,42.08,48.02
2019-01-03,0.0,27.857142857142858,5.2,1015.3,46.76,42.08,53.06
2019-01-04,0.0,27.571428571428573,4.9,1013.5,42.08,37.04,46.04
2019-01-05,0.0,27.285714285714285,6.8,1004.0,50.0,44.96,60.08
2019-01-06,0.0,27.0,8.5,1017.6,51.8,42.98,62.96
2019-01-07,0.0,26.714285714285715,6.9,1028.0,39.56,35.96,44.06
2019-01-08,0.0,26.42857142857143,13.3,1013.2,50.18,39.02,64.04
2019-01-09,0.0,26.142857142857146,13.5,1010.5,43.16,33.08,55.04
2019-01-10,0.0,25.857142857142858,14.8,1018.2,31.28,28.94,35.96
2019-01-11,0.0,25.57142857142857,8.8,1026.6,33.08,28.04,42.08
2019-01-12,0.0,25.285714285714285,2.2,1031.8,31.46,30.02,35.06
2019-01-13,0.0,25.0,10.9,1027.8,30.56,30.02,32.0
2019-01-14,0.0,25.862068965517242,5.4,1023.8,32.18,28.94,35.96
2019-01-15,0.0,26.724137931034484,2.2,1021.9,35.6,28.94,42.98
2019-01-16,0.0,27.586206896551722,4.4,1021.1,36.14,24.08,48.02
2019-01-17,1.925,28.448275862068964,1.4,1025.0,33.26,28.04,37.04
2019-01-18,3.85,29.310344827586206,2.1,1019.1,35.78,33.08,46.04
2019-01-19,5.775,30.17241379310345,6.3,1011.1500000000001,37.04,35.96,39.02
2019-01-20,7.7,31.03448275862069,14.6,1003.2,35.96,21.92,50.0
2019-01-21,0.0,31.89655172413793,10.3,1027.3,20.12,14.0,28.04
2019-01-22,0.0,32.758620689655174,5.7,1037.1,24.62,12.02,35.06
2019-01-23,0.2,33.62068965517241,14.5,1023.4,39.92,32.0,46.04
2019-01-24,18.6,34.48275862068965,9.7,1020.65,49.1,35.06,60.08
2019-01-25,0.0,35.3448275862069,7.8,1017.9,36.5,28.94,42.98
2019-01-26,0.0,36.206896551724135,3.9,1022.3,34.34,24.08,44.06
2019-01-27,0.0,37.06896551724138,6.3,1017.5,38.12,24.98,50.0
2019-01-28,0.0,37.93103448275862,5.7,1016.1,36.14,30.02,42.98
2019-01-29,0.0,38.79310344827586,2.8,1011.3,33.98,30.02,39.92
2019-01-30,0.0,39.6551724137931,14.0,1017.2,25.88,15.98,37.94
2019-01-31,0.0,40.51724137931034,4.3,1028.7,20.48,8.96,30.02
2019-02-01,0.0,41.37931034482759,6.4,1028.3,24.8,19.94,30.02
2019-02-02,0.0,42.241379310344826,5.8,1025.8,33.98,21.02,48.02
2019-02-03,0.0,43.103448275862064,4.0,1019.5,46.58,30.92,64.94
2019-02-04,0.0,43.96551724137931,3.5,1017.1,50.0,33.08,66.92
2019-02-05,0.0,44.827586206896555,4.2,1015.7,59.18,42.98,77.0
2019-02-06,0.25,45.689655172413794,3.4,1017.4,56.48,48.92,62.96
2019-02-07,0.5,46.55172413793103,5.1,1018.0,53.06,51.98,55.94
2019-02-08,0.25,47.41379310344827,13.5,1018.6,53.78,41.0,64.04
2019-02-09,0.0,48.275862068965516,9.3,1037.4,35.24,28.04,42.08
2019-02-10,4.4,49.13793103448276,6.3,1035.6,31.46,21.02,39.92
2019-02-11,2.9333333333333336,50.0,8.9,1026.4,35.06,33.08,37.04
2019-02-12,1.4666666666666668,41.0,8.8,1017.2,37.04,33.98,39.02
2019-02-13,0.0,42.0,12.1,1009.6,44.6,39.02,50.0
2019-02-14,0.0,43.0,7.1,1016.5,45.14,33.08,53.96
2019-02-15,0.0,44.0,16.9,1007.3,57.2,46.94,64.94
2019-02-16,5.5,45.0,9.1,1011.5,45.32,35.06,55.04
2019-02-17,11.0,46.0,8.1,1016.9,34.88,30.02,39.92
2019-02-18,2.7,47.0,12.0,1016.2,43.52,37.04,55.04
2019-02-19,0.0,48.0,7.5,1034.1,39.38,33.08,44.96
2019-02-20,0.0,49.0,6.0,1025.6999999999998,33.44,30.92,37.94
2019-02-21,0.0,50.0,7.5,1017.3,44.78,33.98,68.0
2019-02-22,2.3666666666666667,51.0,3.6,1027.3,45.86,42.98,48.92
2019-02-23,4.733333333333333,52.0,7.8,1026.7,40.1,37.94,42.98
2019-02-24,7.1,53.0,15.6,1006.7,46.94,37.94,68.0
2019-02-25,0.0,54.0,16.2,1019.1,46.94,41.0,55.04
2019-02-26,0.0,55.0,8.8,1026.8,48.2,32.0,62.06
2019-02-27,0.0,56.0,7.5,1022.7,40.28,30.92,51.08
2019-02-28,0.0,57.0,11.1,1017.7,44.42,33.98,53.96
2019-03-01,0.25,33.0,10.6,1018.0,35.96,35.06,42.08
2019-03-02,0.5,45.53846153846154,3.5,1018.3,41.72,35.06,51.98
2019-03-03,0.25,58.07692307692308,6.7,1015.75,39.38,35.06,44.06
2019-03-04,0.0,70.61538461538461,11.7,1013.2,38.3,30.92,44.06
2019-03-05,0.0,83.15384615384616,6.3,1017.4,33.8,28.04,42.98
2019-03-06,0.0,95.6923076923077,9.3,1023.6,29.48,23.0,37.04
2019-03-07,0.0,108.23076923076923,7.1,1026.3,34.88,21.92,44.06
2019-03-08,1.05,120.76923076923077,5.6,1025.7,34.16,32.0,35.96
2019-03-09,2.1,133.30769230769232,6.0,1024.5,34.88,32.0,37.94
2019-03-10,5.7,145.84615384615384,10.9,1015.7,49.64,37.04,64.94
2019-03-11,0.0,158.3846153846154,8.1,1020.0,57.2,51.98,62.96
2019-03-12,0.0,170.92307692307693,8.1,1024.2,49.64,39.92,59.0
2019-03-13,0.0,183.46153846153845,10.1,1025.3,47.66,30.02,64.04
2019-03-14,0.0,196.0,19.6,1018.6,61.34,48.02,73.94
2019-03-15,0.0,203.0,23.0,1010.0,68.72,64.04,75.92
2019-03-16,0.0,188.45454545454547,12.3,1018.6,51.8,44.96,60.08
2019-03-17,0.0,173.9090909090909,6.8,1022.4,46.4,37.04,55.94
2019-03-18,0.0,159.36363636363637,10.7,1023.8,44.06,37.94,51.08
2019-03-19,0.0,144.8181818181818,5.3,1029.5,41.54,26.06,53.06
2019-03-20,0.0,130.27272727272728,4.8,1026.0,44.42,30.02,57.02
2019-03-21,49.5,115.72727272727273,7.5,1011.4,44.06,42.08,48.92
2019-03-22,24.75,101.18181818181819,13.5,1006.0,48.38,42.08,55.94
2019-03-23,0.0,86.63636363636364,14.4,1019.1,48.02,39.92,57.92
2019-03-24,0.0,72.0909090909091,8.4,1022.1,53.78,33.98,69.98
2019-03-25,0.0,57.54545454545456,9.6,1015.5,55.04,42.08,64.04
2019-03-26,0.0,43.0,18.3,1022.9,46.4,39.92,53.06
2019-03-27,0.0,90.2,5.2,1030.6,43.16,28.04,55.94
2019-03-28,0.0,137.4,13.2,1026.8,50.36,33.08,66.92
2019-03-29,0.0,184.60000000000002,7.2,1019.0,61.52,48.02,73.04
2019-03-30,0.0,231.8,14.8,1013.4,64.04,50.0,78.08
2019-03-31,0.3,279.0,20.3,1010.0,57.74,42.08,64.94
2019-12-01,0.44999999999999996,264.0625,5.9,1004.8,41.36,39.02,44.06
2019-12-02,0.6,249.125,8.5,1002.6,44.78,41.0,50.0
2019-12-03,0.0,234.1875,11.0,1006.3,44.78,39.02,53.06
2019-12-04,0.0,219.25,11.0,1002.9,45.14,35.06,53.96
2019-12-05,0.0,204.3125,11.9,1013.9,46.22,41.0,53.96
2019-12-06,0.0,189.375,6.1,1019.8,46.76,37.04,55.94
2019-12-07,0.0,174.4375,7.5,1027.8,41.72,30.02,51.98
2019-12-08,0.0,159.5,3.6,1030.4,36.32,24.98,46.94
2019-12-09,0.7666666666666666,144.5625,10.8,1021.6500000000001,41.54,35.96,51.08
2019-12-10,1.5333333333333332,129.625,10.8,1012.9,53.24,44.06,59.0
2019-12-11,2.3,114.6875,4.4,1027.8,38.84,33.98,46.04
2019-12-12,0.0,99.75,4.5,1037.1,33.26,26.06,41.0
2019-12-13,0.0,84.8125,1.8,1023.6,35.06,30.02,39.2
2019-12-14,0.0,69.875,7.8,999.8,47.66,39.02,59.0
2019-12-15,0.0,54.9375,11.3,1013.9,49.1,42.98,57.02
2019-12-16,0.0,40.0,8.5,1021.3,37.76,35.96,42.08
2019-12-17,0.0,49.23529411764706,7.0,1009.5,41.18,35.96,50.0
2019-12-18,0.0,58.470588235294116,9.7,1016.4,37.4,28.04,46.94
2019-12-19,0.0,67.70588235294117,5.1,1029.0,31.1,24.08,39.92
2019-12-20,0.0,76.94117647058823,6.5,1034.0,33.26,23.0,44.06
2019-12-21,0.0,86.17647058823529,2.5,1034.0,33.44,26.96,42.98
2019-12-22,0.0,95.41176470588235,2.9,1028.2,36.14,24.98,48.92
2019-12-23,0.0,104.6470588235294,3.6,1020.6,43.88,30.92,62.06
2019-12-24,0.0,113.88235294117646,5.3,1018.3,45.5,32.0,60.98
2019-12-25,0.0,123.11764705882352,3.4,1021.1,41.9,28.94,53.96
2019-12-26,0.0,132.35294117647058,4.1,1023.1,46.58,32.0,66.02
2019-12-27,0.0,141.58823529411762,5.1,1023.7,50.0,37.94,62.96
2019-12-28,0.0,150.8235294117647,2.2,1022.7,55.58,44.06,68.0
2019-12-29,10.0,160.05882352941177,1.2,1017.4,52.16,50.0,55.94
2019-12-30,5.0,169.2941176470588,6.2,1011.75,60.26,51.08,71.96
2019-12-31,0.0,178.52941176470586,8.3,1006.1,49.82,44.06,55.04
2020-01-01,0.0,187.76470588235293,8.0,1010.4,44.78,35.96,53.96
2020-01-02,0.0,197.0,11.7,1013.5,45.5,30.92,55.94
2020-01-03,0.0,200.0,12.2,1009.7,50.54,46.04,53.06
2020-01-04,0.0,266.0,9.4,1004.4,55.76,48.02,64.04
2020-01-05,0.0,217.8,9.9,1016.0,42.44,37.04,48.92
2020-01-06,0.0,169.6,8.1,1017.1,44.96,33.98,57.02
2020-01-07,7.0,121.39999999999998,4.2,1016.2,34.52,30.02,39.92
2020-01-08,0.0,73.19999999999999,10.1,1021.5,41.54,30.92,48.92
2020-01-09,0.0,25.0,4.0,1037.9,33.98,26.06,41.0
2020-01-10,0.0,200.0,9.1,1033.3,46.58,33.08,60.98
2020-01-11,10.8,196.0,13.8,1021.4,59.18,51.98,68.0
2020-01-12,21.6,104.5,12.7,1020.2,63.5,50.0,69.08
2020-01-13,0.0,13.0,2.8,1027.3,48.38,42.08,53.06
2020-01-14,1.7,354.0,2.7,1022.9,46.94,42.08,50.0
2020-01-15,0.0,178.0,6.0,1021.4,50.18,37.94,57.92
2020-01-16,0.0,292.0,17.2,1019.9,52.52,37.94,62.96
2020-01-17,0.0,12.0,10.2,1037.1,35.78,30.92,42.08
2020-01-18,0.0,192.0,11.3,1026.6,33.62,30.92,39.92
2020-01-19,0.0,133.0,13.8,1012.7,41.72,30.02,51.08
2020-01-20,0.0,74.0,10.3,1026.9,30.38,24.98,37.04
2020-01-21,0.0,15.0,5.4,1031.6,28.76,19.04,37.94
2020-01-22,0.0,6.0,2.8,1031.1,29.84,19.04,44.06
2020-01-23,0.0,342.0,2.1,1028.2,33.62,23.0,46.04
2020-01-24,0.0,28.0,8.6,1021.8,41.72,33.08,50.0
2020-01-25,0.0,100.33333333333333,5.5,1011.3,49.82,41.0,55.94
2020-01-26,0.0,172.66666666666666,7.7,1012.4,42.98,37.04,48.92
2020-01-27,0.0,245.0,8.9,1009.3,44.42,35.96,53.06
2020-01-28,0.0,336.0,7.4,1014.0,43.52,37.94,48.92
2020-01-29,0.0,358.0,5.7,1018.9,40.64,33.98,46.94
2020-01-30,0.0,360.0,1.0,1023.9,35.06,28.04,41.0
2020-01-31,0.6,346.0,1.5,1024.2,35.78,30.02,42.08
2020-02-01,0.5,352.0,2.6,1012.8,38.66,28.94,51.98
2020-02-02,0.0,220.0,13.4,1003.3,51.8,37.94,66.02
2020-02-03,0.0,193.0,13.7,1010.0,62.06,51.08,68.0
2020-02-04,0.0,126.0,11.1,1009.9,63.68,57.92,73.04
2020-02-05,1.2,59.0,13.1,1012.7,49.28,39.02,62.06
2020-02-06,2.4,223.0,5.7,1004.35,42.8,39.02,51.98
2020-02-07,3.6,246.0,15.3,996.0,47.66,35.96,57.92
2020-02-08,0.0,187.0,9.4,1022.3,37.22,30.02,46.04
2020-02-09,0.0,199.0,7.6,1029.8,40.28,26.96,51.98
2020-02-10,2.1,199.0,15.8,1022.1,45.68,41.0,50.0
2020-02-11,4.2,48.0,6.4,1013.3,54.5,48.02,60.98
2020-02-12,6.300000000000001,28.0,5.3,1019.7,46.4,42.08,53.06
2020-02-13,8.4,251.0,9.8,1008.7,49.64,42.08,62.06
2020-02-14,0.0,334.0,9.8,1025.5,38.66,28.04,44.96
2020-02-15,0.0,140.0,7.2,1033.5,29.12,19.94,39.02
2020-02-16,0.0,195.0,9.7,1021.4,41.18,30.92,53.96
2020-02-17,0.0,40.0,6.8,1022.6,45.68,35.06,55.94
2020-02-18,0.6,206.0,11.0,1020.2,49.1,39.92,59.0
2020-02-19,0.3,344.0,8.2,1025.3,49.28,39.02,53.96
2020-02-20,0.0,24.0,5.4,1029.5,36.5,32.0,39.92
2020-02-21,0.0,118.0,9.1,1031.9,32.54,24.08,41.0
2020-02-22,0.0,212.0,6.6,1027.1,41.18,24.98,57.92
2020-02-23,0.0,9.0,5.9,1021.8,46.58,28.04,62.06
2020-02-24,0.0,215.0,7.8,1015.6,46.58,32.0,57.92
2020-02-25,3.9,170.0,6.7,1013.7333333333333,50.0,46.94,59.0
2020-02-26,11.2,2.0,3.9,1011.8666666666667,51.98,48.02,55.94
2020-02-27,0.0,107.33333333333333,14.3,1010.0,40.82,33.98,46.94
2020-02-28,0.0,212.66666666666666,13.3,1013.3,39.38,33.08,48.02
2020-02-29,0.0,318.0,9.5,1016.7,34.88,30.02,41.0
2020-03-01,0.0,193.0,8.0,1022.4,41.36,28.94,55.94
2020-03-02,0.5,205.0,15.6,1014.4,51.62,37.04,64.94
2020-03-03,0.5,201.0,15.4,1005.2,55.94,46.04,66.92
2020-03-04,0.0,244.0,10.7,1011.2,57.02,50.0,64.94
2020-03-05,0.0,86.0,7.8,1018.3,50.36,44.06,55.94
2020-03-06,0.0,331.0,9.7,1012.2,44.24,33.98,57.02
2020-03-07,0.0,335.0,15.1,1026.3,44.96,39.02,51.98
2020-03-08,0.0,213.0,11.7,1032.4,48.74,30.92,64.94
2020-03-09,0.0,197.0,16.3,1028.6,58.46,39.92,75.92
2020-03-10,0.0,124.0,17.3,1020.9,63.14,57.92,69.98
2020-03-11,0.0,51.0,9.2,1017.7,58.64,51.98,66.02
2020-03-12,0.0,21.0,4.1,1016.5,54.5,48.02,64.04
2020-03-13,0.0,287.0,10.1,1013.2,63.86,53.06,75.92
2020-03-14,0.0,160.5,7.2,1026.8,53.42,46.94,60.08
2020-03-15,0.0,34.0,11.4,1029.9,43.52,39.92,46.94
2020-03-16,0.0,19.0,5.3,1025.9,46.58,41.0,53.6
2020-03-17,1.5,77.0,8.4,1021.9,54.86,44.96,71.06
2020-03-18,3.0,60.0,8.6,1028.5,51.8,44.96,57.02
2020-03-19,2.4,209.0,11.0,1021.3,64.4,51.08,82.04
2020-03-20,1.6,210.0,14.7,1016.6,73.22,64.04,80.96
2020-03-21,0.8,60.0,12.0,1023.3,54.86,46.94,68.0
2020-03-22,0.0,58.0,11.9,1031.9,47.3,42.08,51.98
2020-03-23,0.3,56.0,8.4,1023.6,45.14,42.08,50.0
2020-03-24,0.6,51.0,5.0,1019.5,48.56,41.0,55.94
2020-03-25,9.0,41.0,13.2,1014.1,48.02,44.96,51.08
2020-03-26,0.0,178.0,11.0,1016.3,51.44,44.06,60.98
2020-03-27,0.4,34.0,8.8,1011.1,60.8,48.92,73.04
2020-03-28,0.8,39.0,7.3,1013.9,61.7,55.94,71.06
2020-03-29,0.0,301.0,9.7,1011.0,68.18,57.02,87.98
2020-03-30,0.0,166.5,10.8,1012.1,69.26,57.92,78.08
2020-03-31,7.8,32.0,7.1,1012.4,50.72,44.96,57.92
2020-12-01,0.0,83.33333333333334,9.4,1006.8,42.26,37.94,46.04
2020-12-02,0.0,134.66666666666669,7.6,1019.5,42.44,33.08,53.96
2020-12-03,0.0,186.0,5.9,1023.8,44.6,32.0,57.92
